Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4000,0.04952102463000907,-0.5609692784504288,0.5753781680376175,-0.4416140465531506,0.08442752045588503,-0.2160492719778815,-0.707989140804306,-0.11943273155560835,-0.2771457146239486,-0.05020876213261689,-0.23343951343302966,-0.3851170774517683,0.160352981582711,-0.6550200936474087,0.378435128957676,0.6949431079953988,0.05561986372379958,-0.2844301831149246,0.9286461999115072,-0.2697582288868262,0.1486224222946472,0.4582519928125826,0.9782682351765232,-0.4099108237219288,0.19372916964594053,0.4687431142805085,0.31069820391024383,-0.1584680040737078,0.38836139369943534,0.08941746271649352,-0.17080977129884586,0.7380793069602487,-0.13749002904674995,0.11347893711055393,-0.049662651593576614,-0.08807561985057208,-0.0946290531996208,-0.03328790840889448,0.4755079608971357,0.9526237647161628,0.6299743538992622,-0.2327182497507391,0.3249371023104152,-0.7044322227717548,1.2755633407143507,0.6464110209404825,0.0194624324913344,0.044669489571794264,-0.1948451181326512,-0.20101410972718373
4001,-0.19236813396693891,0.025371167794011273,0.9651819326300262,0.6641402081928758,-0.4625209687762567,0.6686448770076134,0.08702545298114969,-0.4766682418883437,-0.7422462817651718,-0.4255743055029334,-0.2841150575784647,-0.4884442227105322,-0.05159478487666663,-0.05604469339614697,-0.0722656040535955,0.5195398295741134,-0.6239137001921182,-0.1902517126442743,0.13684051306425862,0.5081707076172806,-0.7495354739328716,1.0317553433048106,0.6647576307122122,0.3364954087000977,1.1613725237016903,-0.30984736522780465,-0.22841971000748704,-0.2164582048396068,-0.5790915238396387,0.3297063267000897,0.6259588320718019,-0.5174357918448321,-0.9159449630671423,-0.9006742507065997,0.10447524320244372,-0.7049938063916052,-0.3707200508981325,0.4752339029533735,0.3371447646825869,0.007851307611218883,0.5471069597285912,0.045350506016579126,0.13479381545796082,0.3773609564119555,0.9144368124040552,-0.1661454203342301,-0.27299832196030205,0.03389068329811118,-0.3016768433505508,-0.9842608030234882
4002,-0.20859941950245128,0.18528492217385212,1.152999733156869,-0.28101724239716724,-0.1841811933224431,0.3018038227383045,-0.14390874400195164,0.2835530724309837,0.2630526316152387,-0.790651795262713,-0.9331910711088188,0.03903599065882148,0.02075714422762143,0.2000619514971576,0.18947151891653205,0.19539367732029567,0.2881021739771151,-0.03271494685570121,0.4088822661124089,0.36354949573028494,-0.4538820915290887,0.17917494493294145,0.29900398681327706,-0.1652268944254314,0.055604938605488936,0.051433128898986935,-0.024817000574279355,0.969310818334827,0.10576463378380306,-0.6699222489125272,-0.4881051800674114,0.9795458539226548,-0.05068721725116073,0.4818686040742839,-0.07961995868219646,1.3308487187270035,0.013582047525297665,-0.7524262598663911,-0.4447613633357293,-0.6049841800465757,0.0739177175919396,-0.31740854678112485,0.1703333555805465,0.5531347434778747,0.7309495381023178,0.310376808555328,-0.317432793604818,0.33149702040440704,-0.061484423917005995,0.09738075960653056
4003,0.11136619999035947,1.050469842621074,-1.095294383741655,-0.5922262817483676,0.1187302815864815,0.4053242591291496,-0.49311660990266,0.6976415632780024,0.02099111701233325,-0.13745094401361718,0.4190680327296439,-0.3323834212775052,0.3393906125244044,0.2984074101628618,0.09579304191079452,0.21011587778692886,0.18736937692503625,1.1731603039424807,-0.0682967149926331,-0.08788158058315537,0.059663101430653974,-0.16392595328836673,-0.7518096795674103,0.1916071378693249,-0.4318676519114175,-0.03594336474327271,-0.3631932914615754,0.005077568210380377,0.13730057749516528,0.06924060539662069,-0.16071939129325985,0.5287783489412844,-0.4818117310241442,0.9158744877526908,-0.5038632275669503,0.2051922434719575,-0.8026024838179431,0.2262558494580221,-0.476531939250846,-0.34335729522524105,-0.4654600899227515,-0.6292932944175375,-0.1278385051149035,0.0145577900061258,0.27189702952605443,0.7293810402466661,0.1389625573385269,-0.3380299594787881,0.40078400128379604,0.3871709302482375
4004,0.1813035284827342,0.1887681290953263,-0.3770050174072611,-0.11326882770332865,-1.2198287532268557,-0.20179255888100744,-0.02516254348553383,0.3003893099291547,-0.6493818369198299,-0.4512797905542882,-0.08753693902118029,-0.004828774646619391,0.7269782823303595,0.3199138713195063,0.2721621160124665,-0.9938902884950648,0.25113983477113994,-0.4699642779845139,-0.4484881070240059,0.2746661045635632,-0.5503157063926782,0.10448461738278876,0.34347671457064155,-0.6859244480445196,0.9086393244611494,0.28648735197481434,0.1906919017682028,0.8248213446284138,-0.2954442951266451,-1.103386637849236,-0.9023464713292032,0.8405355983504085,-0.177242411565744,-0.2557555994881078,0.9375568897720804,0.6521186689886874,0.2629594017594705,0.5345921339185606,0.4023394783647857,0.6836950013665564,-0.511710067404203,-0.0370877280491259,-0.2165553635960226,-0.408131472228589,0.050101623409360516,-0.3586166040976657,-0.5635117268160987,0.9017584844044418,-0.1684987586328655,-0.3346606527798628
4005,-0.034066249520245485,-0.315230373564273,-0.8920932513001057,0.14122137816540725,0.022144682288429668,-0.3309098730501078,1.143364947025021,-0.18006290445903747,-0.3372610104115249,-0.4556269450372821,-0.3915988025712932,0.3211182415592449,0.4161100251468275,0.8792094409412898,0.8639385341152803,0.4750523600212737,-0.2360525077386892,0.744176596946184,-0.5962726823137383,0.5151850942370486,-0.3407708899254923,-0.38201972554343616,-0.15931216644086968,-0.8618108850736752,0.5769840960019207,-0.30222425115379925,0.5053919098665788,-0.11327500683006266,-0.7982066847905691,0.5327011421389347,0.1888991312876891,0.7567942191294721,-0.7419270059095964,0.40764142323079,-0.07012880796791937,-0.7406272289077763,0.14840885269942178,0.6790671274485336,0.3350492534893959,-0.005613592645038218,-0.49418329805964595,-0.7274268645967483,0.7969091334838974,0.3706389713533628,-0.6213769997180154,-0.6560572519711688,0.21738002318460484,0.27449547093970605,0.3904508489659065,-0.7395736121777938
4006,-0.2898700664698889,0.2366364386160897,0.1130313274207486,0.7668053027525918,-0.27304753098125306,0.14987480601304315,-0.2297209403134558,-0.18902983387619088,0.47851213623790206,0.4356057646557165,-0.5607493410597515,0.28800367287308754,0.6069846219478331,0.07222784888820859,0.13079250850805124,-0.16569886686307572,-0.7157383694495273,-0.013563794983558931,-0.19080094139746626,0.05928696421523357,-0.41530662493470616,-1.0638256602556746,0.4352507390425762,0.7963042962474791,0.7503022170213891,-0.05973137039815224,0.28126787917595936,0.40093563310858543,0.12598400074227192,-0.8154282721440568,0.8023889226924499,-0.4667631167101951,0.809927581705858,-0.6244920124033632,-0.38190536000691294,0.3147539239661806,-0.6105140927636948,0.6805032430213747,0.28202329400332377,0.18428496225987567,-0.06289443928292912,0.20690260160306645,-0.8493455858563069,0.0020110715627412734,-0.1725939860692807,0.3985061955604332,0.2914068230986982,-0.09252399715884407,-0.20063949761599828,0.20143268008584334
4007,0.5282772370708593,0.08897202342968674,-0.09721211896924148,-0.2070592457475021,-0.6513239606756378,-0.1849285307497473,0.9535009185539765,0.7661076706617074,-0.05295711271540955,-0.17542395483791248,0.8043301934179533,0.30817035590220965,0.2159514688352205,0.17091412922326954,0.5443510777267606,0.4078386770359364,0.050395790804428436,-1.1120011993329788,-0.13477840371429842,-0.6181483723650331,-0.479179313831659,-0.6930473756077733,0.6134828682675819,0.35134166140323425,0.25389619056558965,0.22110560396242485,-0.4170733019224473,0.014401559854298309,-0.3164134015578929,-0.24813168659835336,-0.3287922054578043,-0.1974695519853908,0.4742292457691136,-0.14014581430862025,1.2072428303928628,-0.005691847799796451,-0.2337799207105257,1.1664198085149329,0.4645923896891078,0.23016517411454301,-0.5522871035849256,-0.6445131925755534,-0.8219761248323557,-0.6549313992012002,-0.2289109066691912,-0.4017417623895043,0.4563139920810228,-0.1278713414724277,-0.4846393388523485,0.09612900974228808
4008,0.5553485975137827,-0.7615390119380053,-0.17445601577911032,-0.011462956396330036,-0.2384741463284025,-0.3247266116250619,-0.2651765513857634,0.43301085571447706,0.27056150567002074,-0.2550787109212132,0.1842027391399863,-0.3828824561345144,0.38260875534775896,0.2230696455389584,-0.09153760704004403,0.3855680601398324,0.11647331680657008,-0.7450644737417084,-0.13965757789149869,-0.6315851045692943,-0.6400894073415061,0.07559894315620337,-0.4681548234132349,0.12732068962599855,-0.10406874715819477,-0.492414790236706,0.3748446650971955,-0.3192532516496237,0.1146359639188903,-0.32581650791836425,-0.2262639393600425,0.2618607732286129,0.16179739718595534,0.09026905051271417,0.6243009434349985,-0.11806974188123215,-0.4986043897093227,0.6362453400559567,0.26177732212166577,1.4453704030333676,0.09641807998637897,-0.2750826335023447,0.719551981231728,-0.03010965210234412,-0.7221742318999019,-0.41353096618456014,0.4025224293508001,0.4213621267771645,-0.3941630579820142,-0.6050176154201903
4009,0.08006608739059345,-0.5031077053337711,0.4699466928733492,-0.5288862193459891,-0.2777967712176277,0.6843166222752168,-0.7203876112521785,-0.5098763763482522,0.2493469252629288,-0.6043064273934875,0.3707585313791188,-0.6278406183519206,0.45470704611782,0.0130289378375549,0.28764448239325424,-0.1916264523751664,-0.4975754512722033,0.5368900520985166,0.0182151045829278,-0.010606927669501436,-0.20558806714806765,-0.3756580419594192,0.28319549031160746,-0.32212332978260066,0.5172696707600151,-0.8240769454966379,0.233863397209155,0.03577590430748953,-0.05083343104442759,0.3071207302694009,-0.7389916863287751,0.8341412923065936,-0.5187261880967788,-0.2373137931022033,0.7486971965928932,1.0518076687741027,-0.894921843172335,-0.0213435268807603,-0.3616986171870025,0.034006536364635465,1.094604120978229,0.3622787650124533,-1.0665663671487249,0.32829115790163865,-0.7535203992057006,1.16281743742286,-0.8967158900482725,0.6622388045333044,-0.5314595834826854,0.5804314717753489
